seller_id,platform,category,kind,region,impressions,clicks,enrolled,risk_rating,manual_file_ingested,optin_cta_tagged,impression_tag_valid,click_date,enrollment_date,product_opted,campaign_id,seller_tenure_months,conversion_rate
SELL20580,App,Home,Enterprise,East,7,2,1,2.33,Yes,No,No,13-04-2025,27-03-2025,Stored Value,CMP728,32,0.29
SELL20581,App,Home,Individual,South,13,3,1,4.22,Yes,Yes,No,25-03-2025,23-03-2025,Subscription,CMP531,7,0.23
SELL20582,App,Electronics,Individual,North,3,2,0,4.88,Yes,No,No,11-03-2025,,Stored Value,CMP852,23,0.67
SELL20583,Mobile Web,Books,Enterprise,East,18,10,1,2.32,No,Yes,No,16-04-2025,24-03-2025,Subscription,CMP475,15,0.56
SELL20584,Web,Electronics,Small Business,West,7,2,0,1.37,No,No,Yes,06-02-2025,,Stored Value,CMP940,14,0.29
SELL20585,Web,Electronics,Individual,East,2,2,1,3.3,Yes,No,Yes,29-03-2025,08-02-2025,Subscription,CMP499,27,1
SELL20586,Web,Books,Individual,West,8,1,0,3.52,No,No,Yes,10-02-2025,,One-Time Fee,CMP285,21,0.12
SELL20587,App,Electronics,Enterprise,North,16,8,0,1.06,No,Yes,No,16-03-2025,,Subscription,CMP365,9,0.5
SELL20588,Web,Home,Enterprise,North,9,0,0,1.28,Yes,Yes,Yes,31-03-2025,,Subscription,CMP352,7,0
SELL20589,Mobile Web,Fashion,Small Business,North,10,8,1,1.16,Yes,Yes,Yes,27-04-2025,18-03-2025,One-Time Fee,CMP201,28,0.8
SELL20590,Mobile Web,Books,Enterprise,East,19,7,1,3.73,No,No,Yes,25-02-2025,02-02-2025,One-Time Fee,CMP286,18,0.37
SELL20591,Web,Fashion,Individual,South,6,4,0,1.55,No,No,No,19-04-2025,,Stored Value,CMP266,25,0.67
SELL20592,Web,Fashion,Individual,West,7,3,1,1.85,Yes,No,No,14-02-2025,04-04-2025,One-Time Fee,CMP957,35,0.43
SELL20593,App,Fashion,Small Business,West,2,2,1,4.32,Yes,No,Yes,09-04-2025,28-04-2025,One-Time Fee,CMP475,29,1
SELL20594,Web,Fashion,Enterprise,South,13,10,1,4.42,No,No,No,09-02-2025,02-04-2025,Stored Value,CMP677,5,0.77
SELL20595,Web,Home,Individual,North,16,1,0,3.86,Yes,No,No,06-04-2025,,Subscription,CMP954,26,0.06
SELL20596,Mobile Web,Toys,Small Business,North,18,4,1,4.5,Yes,No,Yes,03-02-2025,08-03-2025,Subscription,CMP375,30,0.22
SELL20597,Mobile Web,Books,Small Business,South,4,1,1,4.52,No,No,No,10-03-2025,25-02-2025,One-Time Fee,CMP229,18,0.25
SELL20598,Mobile Web,Fashion,Individual,South,8,4,1,3.06,Yes,No,No,14-03-2025,01-02-2025,One-Time Fee,CMP904,12,0.5
SELL20599,App,Electronics,Enterprise,West,5,1,1,4.36,No,No,No,25-02-2025,08-03-2025,One-Time Fee,CMP162,21,0.2
SELL20600,App,Home,Small Business,East,10,4,1,4.4,Yes,No,No,21-04-2025,13-02-2025,One-Time Fee,CMP922,11,0.4
SELL20601,App,Toys,Individual,North,15,14,1,3.11,Yes,Yes,No,02-04-2025,23-03-2025,One-Time Fee,CMP229,8,0.93
SELL20602,Mobile Web,Home,Individual,North,9,4,1,2.03,Yes,No,Yes,05-04-2025,03-04-2025,Subscription,CMP599,15,0.44
SELL20603,App,Books,Individual,West,18,5,1,1.57,No,No,Yes,19-02-2025,11-04-2025,Subscription,CMP800,22,0.28
SELL20604,Web,Toys,Individual,East,12,11,1,1.13,Yes,No,No,02-03-2025,16-02-2025,Stored Value,CMP580,28,0.92
SELL20605,App,Toys,Individual,North,15,1,1,2.34,Yes,No,No,23-02-2025,12-04-2025,One-Time Fee,CMP287,15,0.07
SELL20606,Mobile Web,Toys,Small Business,East,20,20,0,2.98,No,No,No,06-03-2025,,Subscription,CMP127,28,1
SELL20607,Mobile Web,Fashion,Enterprise,South,9,2,0,1.15,Yes,Yes,Yes,02-02-2025,,Stored Value,CMP865,32,0.22
SELL20608,Web,Home,Enterprise,East,8,6,1,3.94,Yes,No,Yes,03-04-2025,12-02-2025,Subscription,CMP871,33,0.75
SELL20609,Web,Books,Small Business,South,2,1,0,1.98,Yes,Yes,Yes,31-01-2025,,Stored Value,CMP791,16,0.5
SELL20610,Mobile Web,Electronics,Small Business,South,18,3,0,2.4,Yes,Yes,Yes,01-02-2025,,Subscription,CMP127,34,0.17
SELL20611,Web,Fashion,Small Business,West,8,6,1,3.49,No,No,Yes,25-02-2025,25-03-2025,Subscription,CMP156,6,0.75
SELL20612,App,Fashion,Individual,West,14,6,1,2.66,No,No,No,24-02-2025,01-03-2025,Stored Value,CMP945,17,0.43
SELL20613,App,Toys,Enterprise,West,9,8,0,2.82,No,No,Yes,11-03-2025,,Subscription,CMP389,36,0.89
SELL20614,Mobile Web,Books,Small Business,East,15,0,1,4.05,Yes,No,Yes,17-02-2025,25-02-2025,One-Time Fee,CMP416,19,0
SELL20615,Web,Fashion,Individual,North,15,11,1,3.08,No,No,No,07-04-2025,10-02-2025,Stored Value,CMP350,26,0.73
SELL20616,Mobile Web,Books,Individual,West,18,16,1,3.89,No,No,No,07-02-2025,19-04-2025,Stored Value,CMP250,32,0.89
SELL20617,App,Toys,Individual,East,15,7,1,2.82,Yes,No,Yes,26-03-2025,04-04-2025,Stored Value,CMP598,5,0.47
SELL20618,App,Toys,Individual,East,14,3,1,2.24,Yes,Yes,No,05-03-2025,28-03-2025,One-Time Fee,CMP733,14,0.21
SELL20619,App,Toys,Enterprise,South,16,0,0,1.9,No,Yes,Yes,05-04-2025,,Subscription,CMP446,3,0
SELL20620,Web,Toys,Individual,West,4,1,1,1.17,No,No,Yes,03-02-2025,01-02-2025,One-Time Fee,CMP127,6,0.25
SELL20621,App,Electronics,Small Business,South,1,0,0,2.46,Yes,Yes,No,25-02-2025,,One-Time Fee,CMP442,29,0
SELL20622,App,Toys,Enterprise,West,12,10,1,2.57,Yes,Yes,Yes,07-04-2025,17-03-2025,Stored Value,CMP319,6,0.83
SELL20623,Mobile Web,Toys,Individual,East,5,3,1,4.55,Yes,No,No,17-02-2025,15-02-2025,Stored Value,CMP895,18,0.6
SELL20624,Web,Electronics,Individual,East,12,12,1,1.37,No,No,No,09-02-2025,23-04-2025,Subscription,CMP143,7,1
SELL20625,App,Home,Enterprise,North,13,12,0,3.9,Yes,Yes,Yes,18-04-2025,,Stored Value,CMP157,3,0.92
SELL20626,App,Books,Small Business,West,2,2,1,2.64,No,Yes,No,14-02-2025,13-03-2025,Stored Value,CMP409,23,1
SELL20627,Mobile Web,Fashion,Enterprise,North,18,10,1,4,Yes,Yes,No,19-04-2025,19-04-2025,One-Time Fee,CMP801,2,0.56
SELL20628,Web,Home,Enterprise,West,9,8,1,3.02,No,No,No,13-03-2025,08-03-2025,Subscription,CMP278,15,0.89
SELL20629,Mobile Web,Home,Small Business,West,5,5,0,2.01,No,No,Yes,22-03-2025,,One-Time Fee,CMP564,18,1
SELL20630,Web,Home,Small Business,South,2,1,0,2.37,Yes,Yes,No,25-04-2025,,Subscription,CMP371,30,0.5
SELL20631,Web,Toys,Individual,East,4,3,1,3.41,No,Yes,No,31-03-2025,12-02-2025,Subscription,CMP871,29,0.75
SELL20632,App,Electronics,Enterprise,North,7,6,1,4.06,No,Yes,No,14-03-2025,28-03-2025,Stored Value,CMP318,34,0.86
SELL20633,Web,Electronics,Small Business,West,11,11,0,4.24,No,Yes,Yes,10-02-2025,,One-Time Fee,CMP580,23,1
SELL20634,App,Home,Enterprise,East,15,12,1,3.81,Yes,No,No,19-02-2025,21-03-2025,Subscription,CMP193,5,0.8
SELL20635,App,Home,Individual,West,7,3,1,4.84,No,Yes,No,13-03-2025,22-02-2025,Stored Value,CMP334,34,0.43
SELL20636,App,Fashion,Small Business,North,20,18,0,3.29,No,No,No,23-03-2025,,One-Time Fee,CMP882,8,0.9
SELL20637,Mobile Web,Home,Individual,East,11,6,1,1.28,No,No,No,08-02-2025,20-02-2025,One-Time Fee,CMP139,36,0.55
SELL20638,App,Home,Enterprise,North,15,13,0,1.64,No,Yes,Yes,21-04-2025,,Subscription,CMP754,23,0.87
SELL20639,App,Toys,Enterprise,South,13,2,1,2.68,Yes,No,No,11-03-2025,02-03-2025,Stored Value,CMP431,22,0.15
SELL20640,App,Electronics,Enterprise,North,3,1,1,2.94,Yes,No,No,05-03-2025,22-03-2025,One-Time Fee,CMP526,33,0.33
SELL20641,App,Fashion,Individual,South,2,0,1,2.73,No,No,No,21-02-2025,07-03-2025,One-Time Fee,CMP415,10,0
SELL20642,Mobile Web,Books,Small Business,East,10,6,1,2.66,Yes,Yes,Yes,27-02-2025,03-03-2025,Subscription,CMP466,35,0.6
SELL20643,Web,Electronics,Small Business,North,4,2,1,2.75,No,No,No,10-04-2025,05-02-2025,One-Time Fee,CMP615,11,0.5
SELL20644,Web,Home,Enterprise,North,19,11,1,2.66,No,Yes,Yes,10-04-2025,19-04-2025,One-Time Fee,CMP143,33,0.58
SELL20645,App,Toys,Enterprise,East,6,0,0,3.15,Yes,No,No,10-03-2025,,Stored Value,CMP868,27,0
SELL20646,Web,Home,Individual,North,15,5,0,2.94,Yes,Yes,Yes,06-03-2025,,Stored Value,CMP108,29,0.33
SELL20647,Web,Toys,Individual,North,15,1,1,1.27,No,Yes,No,28-04-2025,30-01-2025,One-Time Fee,CMP811,17,0.07
SELL20648,Mobile Web,Fashion,Enterprise,South,14,12,1,2.02,Yes,Yes,Yes,25-04-2025,08-04-2025,Subscription,CMP675,28,0.86
SELL20649,Mobile Web,Electronics,Small Business,East,20,0,0,2.33,Yes,No,No,11-03-2025,,One-Time Fee,CMP781,28,0
SELL20650,App,Books,Enterprise,South,20,18,1,4.3,No,Yes,Yes,21-03-2025,06-03-2025,One-Time Fee,CMP394,25,0.9
SELL20651,Web,Books,Enterprise,West,11,8,1,3.19,Yes,Yes,No,17-03-2025,21-03-2025,Stored Value,CMP578,14,0.73
SELL20652,App,Fashion,Enterprise,West,14,14,0,2.55,No,Yes,Yes,08-04-2025,,Stored Value,CMP478,3,1
SELL20653,App,Home,Small Business,West,13,6,1,2,No,No,No,25-04-2025,01-02-2025,Stored Value,CMP196,13,0.46
SELL20654,App,Electronics,Individual,South,13,7,1,4.42,No,No,No,28-02-2025,03-03-2025,One-Time Fee,CMP139,28,0.54
SELL20655,Web,Electronics,Small Business,West,17,7,0,4.23,Yes,No,Yes,11-03-2025,,One-Time Fee,CMP147,14,0.41
SELL20656,Web,Books,Small Business,South,5,0,0,2.35,Yes,No,Yes,16-03-2025,,One-Time Fee,CMP360,26,0
SELL20657,Web,Fashion,Enterprise,West,13,7,1,2.99,No,Yes,Yes,17-02-2025,04-03-2025,One-Time Fee,CMP455,12,0.54
SELL20658,Web,Toys,Small Business,West,12,10,0,1.02,Yes,Yes,Yes,26-04-2025,,One-Time Fee,CMP579,8,0.83
SELL20659,Mobile Web,Electronics,Enterprise,East,5,4,1,2.39,Yes,No,Yes,28-02-2025,05-04-2025,Stored Value,CMP468,15,0.8
SELL20660,App,Home,Individual,East,16,0,0,4.16,Yes,No,No,06-04-2025,,One-Time Fee,CMP802,16,0
SELL20661,App,Books,Small Business,South,19,17,1,4.79,Yes,No,No,02-03-2025,17-02-2025,Stored Value,CMP452,4,0.89
SELL20662,Mobile Web,Books,Enterprise,South,16,0,0,4.72,Yes,Yes,Yes,05-03-2025,,Stored Value,CMP478,21,0
SELL20663,Web,Books,Individual,North,5,5,1,3.3,No,No,Yes,31-03-2025,29-04-2025,Subscription,CMP832,21,1
SELL20664,Mobile Web,Home,Enterprise,North,19,3,0,4.1,No,Yes,No,14-02-2025,,Stored Value,CMP396,23,0.16
SELL20665,Web,Toys,Small Business,South,17,8,1,4.06,Yes,No,Yes,07-04-2025,05-03-2025,Stored Value,CMP398,30,0.47
SELL20666,Mobile Web,Toys,Enterprise,North,11,8,1,2.19,No,No,Yes,02-02-2025,21-04-2025,Subscription,CMP169,30,0.73
SELL20667,Web,Fashion,Enterprise,North,16,12,0,2.96,No,No,Yes,12-04-2025,,Stored Value,CMP767,32,0.75
SELL20668,App,Books,Individual,East,15,14,1,3.59,Yes,Yes,Yes,18-03-2025,29-04-2025,Subscription,CMP123,18,0.93
SELL20669,Web,Home,Enterprise,South,5,2,1,3.75,Yes,Yes,No,19-03-2025,29-04-2025,One-Time Fee,CMP707,20,0.4
SELL20670,Web,Toys,Individual,East,9,4,1,3.41,No,No,No,22-03-2025,12-02-2025,Stored Value,CMP168,18,0.44
SELL20671,Web,Books,Individual,South,3,1,1,2.65,No,No,No,26-03-2025,28-03-2025,One-Time Fee,CMP836,3,0.33
SELL20672,Web,Books,Individual,East,15,11,1,2.84,No,No,No,02-03-2025,08-04-2025,One-Time Fee,CMP428,4,0.73
SELL20673,Web,Books,Individual,South,9,3,1,1.78,Yes,No,Yes,28-04-2025,02-02-2025,Stored Value,CMP964,27,0.33
SELL20674,App,Books,Small Business,South,6,1,1,3.85,No,No,Yes,01-02-2025,31-03-2025,Stored Value,CMP313,16,0.17
SELL20675,Web,Books,Small Business,West,4,4,0,3.37,No,No,No,21-03-2025,,One-Time Fee,CMP517,17,1
SELL20676,Mobile Web,Electronics,Enterprise,North,19,15,0,4.21,Yes,No,Yes,28-04-2025,,One-Time Fee,CMP100,24,0.79
SELL20677,App,Fashion,Enterprise,South,13,3,1,1.74,No,No,No,22-02-2025,01-04-2025,Stored Value,CMP872,13,0.23
SELL20678,Mobile Web,Toys,Small Business,East,3,0,0,2.95,Yes,No,Yes,05-02-2025,,Subscription,CMP178,3,0
SELL20679,Web,Fashion,Individual,South,18,13,1,3.56,Yes,No,No,28-03-2025,10-04-2025,Subscription,CMP934,14,0.72
SELL20680,Mobile Web,Home,Enterprise,East,5,1,0,1.18,No,No,No,19-03-2025,,Subscription,CMP570,32,0.2
SELL20681,Mobile Web,Electronics,Small Business,North,1,1,1,3.19,Yes,Yes,No,31-03-2025,22-02-2025,Subscription,CMP678,23,1
SELL20682,Mobile Web,Toys,Small Business,North,12,6,1,1.53,No,No,Yes,31-01-2025,25-04-2025,Subscription,CMP235,10,0.5
SELL20683,Mobile Web,Books,Individual,East,3,2,1,4.42,No,Yes,No,02-04-2025,26-03-2025,Subscription,CMP632,26,0.67
SELL20684,App,Toys,Small Business,East,14,7,1,4.96,No,No,No,09-02-2025,14-04-2025,One-Time Fee,CMP568,28,0.5
SELL20685,Mobile Web,Electronics,Small Business,North,12,5,0,4.28,No,Yes,Yes,27-02-2025,,Stored Value,CMP921,20,0.42
SELL20686,App,Electronics,Individual,East,8,8,1,2.14,No,Yes,No,06-02-2025,20-02-2025,Stored Value,CMP600,19,1
SELL20687,App,Books,Enterprise,West,14,0,0,4.76,Yes,Yes,No,06-04-2025,,Stored Value,CMP296,23,0
SELL20688,Web,Toys,Small Business,North,18,12,1,1.22,Yes,No,No,08-03-2025,17-04-2025,One-Time Fee,CMP320,10,0.67
SELL20689,Mobile Web,Toys,Individual,North,6,4,0,3.83,Yes,No,Yes,15-02-2025,,Subscription,CMP303,28,0.67
SELL20690,App,Toys,Enterprise,North,7,3,0,2.02,No,Yes,No,18-04-2025,,Subscription,CMP693,6,0.43
SELL20691,Web,Electronics,Individual,East,17,3,0,3.87,No,No,No,23-02-2025,,Subscription,CMP913,27,0.18
SELL20692,App,Toys,Individual,West,6,6,0,3.2,No,No,No,20-02-2025,,Stored Value,CMP903,35,1
SELL20693,App,Fashion,Enterprise,South,3,2,0,4.03,Yes,Yes,No,20-03-2025,,One-Time Fee,CMP933,34,0.67
SELL20694,App,Electronics,Small Business,South,9,7,0,2.78,No,No,No,17-03-2025,,One-Time Fee,CMP403,25,0.78
SELL20695,Web,Books,Enterprise,South,17,7,1,3.01,Yes,Yes,Yes,02-04-2025,01-04-2025,Stored Value,CMP434,12,0.41
SELL20696,App,Electronics,Enterprise,North,9,7,1,1.34,Yes,Yes,No,02-03-2025,26-04-2025,Stored Value,CMP530,11,0.78
SELL20697,App,Toys,Small Business,North,3,1,0,4.73,Yes,No,Yes,19-03-2025,,Subscription,CMP311,33,0.33
SELL20698,Web,Fashion,Individual,North,9,9,1,4.95,Yes,No,No,07-02-2025,13-04-2025,Stored Value,CMP272,2,1
SELL20699,Mobile Web,Electronics,Small Business,North,13,7,1,1.07,Yes,No,Yes,19-02-2025,07-04-2025,One-Time Fee,CMP584,29,0.54
SELL20700,App,Home,Individual,South,17,11,1,2.07,No,No,Yes,19-03-2025,19-02-2025,Subscription,CMP839,29,0.65
SELL20701,Mobile Web,Toys,Individual,West,19,16,1,3.97,Yes,Yes,No,20-02-2025,10-02-2025,Stored Value,CMP119,20,0.84
SELL20702,App,Home,Enterprise,North,16,12,1,3.56,Yes,Yes,No,17-02-2025,20-04-2025,Subscription,CMP834,29,0.75
SELL20703,App,Home,Small Business,East,8,7,1,2.74,Yes,Yes,Yes,09-02-2025,30-01-2025,Stored Value,CMP314,11,0.88
SELL20704,App,Books,Enterprise,East,2,2,1,1.23,Yes,Yes,Yes,07-03-2025,23-02-2025,Stored Value,CMP942,17,1
SELL20705,Web,Books,Small Business,South,11,4,0,4.87,No,No,No,20-04-2025,,Stored Value,CMP542,1,0.36
SELL20706,Mobile Web,Fashion,Small Business,South,3,1,1,4.83,No,Yes,No,02-02-2025,22-03-2025,Stored Value,CMP471,4,0.33
SELL20707,Web,Fashion,Small Business,North,2,0,0,2.36,Yes,Yes,Yes,26-02-2025,,Stored Value,CMP495,1,0
SELL20708,Mobile Web,Fashion,Small Business,South,17,2,0,2.9,Yes,Yes,No,18-03-2025,,Subscription,CMP782,30,0.12
SELL20709,Web,Home,Enterprise,South,8,8,1,1.12,No,No,Yes,02-02-2025,07-03-2025,One-Time Fee,CMP409,4,1
SELL20710,Web,Home,Small Business,South,11,10,1,2.9,Yes,Yes,No,25-02-2025,10-04-2025,One-Time Fee,CMP546,2,0.91
SELL20711,Web,Electronics,Individual,North,8,6,1,1.96,No,Yes,Yes,17-04-2025,11-03-2025,Stored Value,CMP704,12,0.75
SELL20712,Web,Fashion,Small Business,West,7,5,0,3.01,Yes,No,No,27-02-2025,,One-Time Fee,CMP223,33,0.71
SELL20713,Mobile Web,Toys,Individual,South,19,17,1,1.87,No,No,Yes,04-04-2025,26-04-2025,Subscription,CMP364,14,0.89
SELL20714,Web,Books,Individual,North,15,10,0,4.9,Yes,Yes,No,02-03-2025,,Stored Value,CMP843,34,0.67
SELL20715,App,Fashion,Individual,South,9,8,0,3.75,Yes,No,Yes,04-03-2025,,One-Time Fee,CMP165,14,0.89
SELL20716,App,Electronics,Small Business,North,9,8,1,3.88,No,No,No,23-03-2025,16-03-2025,Stored Value,CMP945,26,0.89
SELL20717,Web,Fashion,Enterprise,West,1,0,0,2,Yes,Yes,Yes,25-04-2025,,Stored Value,CMP875,12,0
SELL20718,Mobile Web,Electronics,Small Business,East,12,12,1,1.58,No,No,Yes,02-04-2025,01-03-2025,Stored Value,CMP298,13,1
SELL20719,Mobile Web,Home,Individual,South,13,3,0,1.82,No,Yes,No,22-03-2025,,Subscription,CMP745,12,0.23
SELL20720,App,Toys,Enterprise,East,18,11,1,2.88,Yes,No,Yes,06-04-2025,13-04-2025,One-Time Fee,CMP904,19,0.61
SELL20721,Mobile Web,Fashion,Small Business,North,6,5,1,3.09,Yes,Yes,Yes,18-02-2025,18-02-2025,Stored Value,CMP771,14,0.83
SELL20722,App,Electronics,Enterprise,South,4,2,1,1.16,No,Yes,Yes,02-02-2025,18-02-2025,One-Time Fee,CMP189,27,0.5
SELL20723,Mobile Web,Electronics,Enterprise,South,8,1,1,3.12,Yes,No,No,12-04-2025,11-04-2025,Stored Value,CMP864,27,0.12
SELL20724,Mobile Web,Books,Enterprise,South,14,3,1,2.87,No,Yes,Yes,11-04-2025,01-04-2025,Stored Value,CMP192,11,0.21
SELL20725,Web,Home,Individual,West,1,0,0,2.18,Yes,Yes,Yes,05-02-2025,,Stored Value,CMP957,36,0
SELL20726,Web,Books,Individual,East,17,0,0,2.82,No,Yes,Yes,27-02-2025,,Stored Value,CMP540,29,0
SELL20727,App,Toys,Individual,West,14,1,1,3.63,No,No,Yes,08-04-2025,02-02-2025,Stored Value,CMP576,22,0.07
SELL20728,App,Fashion,Individual,East,6,0,0,3.38,Yes,Yes,No,13-04-2025,,One-Time Fee,CMP919,32,0
SELL20729,App,Toys,Individual,West,17,9,0,1.67,No,No,Yes,02-02-2025,,Subscription,CMP561,33,0.53
SELL20730,Web,Toys,Small Business,South,2,1,1,3.83,Yes,No,No,23-02-2025,16-02-2025,Stored Value,CMP541,26,0.5
SELL20731,Mobile Web,Fashion,Enterprise,East,1,0,0,3.98,Yes,Yes,No,08-04-2025,,One-Time Fee,CMP256,21,0
SELL20732,Web,Toys,Individual,East,2,0,0,3.49,Yes,No,Yes,24-03-2025,,Subscription,CMP912,2,0
SELL20733,Mobile Web,Home,Individual,West,9,0,0,2.96,Yes,No,Yes,09-04-2025,,Subscription,CMP766,7,0
SELL20734,Mobile Web,Books,Individual,South,2,0,0,4.95,No,Yes,Yes,30-03-2025,,One-Time Fee,CMP977,19,0
SELL20735,App,Electronics,Enterprise,West,9,7,0,2.27,No,Yes,No,08-04-2025,,Stored Value,CMP762,4,0.78
SELL20736,Mobile Web,Home,Individual,West,18,1,1,2.22,Yes,No,Yes,29-04-2025,26-03-2025,One-Time Fee,CMP320,23,0.06
SELL20737,Mobile Web,Toys,Small Business,East,19,6,1,1.41,Yes,Yes,No,13-04-2025,12-02-2025,Subscription,CMP680,31,0.32
SELL20738,Web,Books,Small Business,West,6,6,1,2.3,No,Yes,Yes,18-02-2025,01-03-2025,One-Time Fee,CMP920,5,1
SELL20739,Mobile Web,Toys,Enterprise,West,12,2,1,3.09,Yes,Yes,Yes,08-04-2025,06-03-2025,Stored Value,CMP829,14,0.17
SELL20740,Mobile Web,Books,Enterprise,South,11,9,1,1.89,No,Yes,Yes,13-04-2025,08-03-2025,One-Time Fee,CMP572,28,0.82
SELL20741,Mobile Web,Books,Small Business,North,19,0,0,4.07,No,No,No,01-02-2025,,Stored Value,CMP625,26,0
SELL20742,Web,Electronics,Small Business,North,9,0,0,3.67,Yes,Yes,No,04-03-2025,,One-Time Fee,CMP728,33,0
SELL20743,App,Electronics,Enterprise,East,16,9,0,2.62,No,Yes,No,29-03-2025,,Stored Value,CMP813,29,0.56
SELL20744,Web,Fashion,Small Business,East,11,3,1,3.87,Yes,Yes,Yes,12-04-2025,28-03-2025,Stored Value,CMP924,26,0.27
SELL20745,App,Electronics,Enterprise,West,9,0,0,3.73,No,Yes,No,09-04-2025,,One-Time Fee,CMP175,16,0
SELL20746,App,Home,Small Business,East,11,9,1,1.49,No,Yes,Yes,01-02-2025,21-04-2025,Subscription,CMP325,31,0.82
SELL20747,Web,Fashion,Individual,North,20,8,1,3.63,Yes,Yes,Yes,31-03-2025,02-03-2025,Subscription,CMP294,30,0.4
SELL20748,Web,Books,Small Business,West,16,10,1,3.65,No,Yes,Yes,23-04-2025,11-02-2025,Stored Value,CMP752,24,0.62
SELL20749,Mobile Web,Books,Small Business,East,19,16,0,1.87,No,Yes,No,13-02-2025,,Stored Value,CMP173,30,0.84
SELL20750,Web,Home,Small Business,East,1,0,0,2.76,No,Yes,Yes,19-03-2025,,One-Time Fee,CMP280,28,0
SELL20751,Mobile Web,Fashion,Enterprise,West,11,5,0,3.29,No,No,Yes,27-02-2025,,One-Time Fee,CMP910,12,0.45
SELL20752,Mobile Web,Home,Individual,North,3,1,1,4.84,Yes,No,Yes,17-04-2025,06-04-2025,Stored Value,CMP324,24,0.33
SELL20753,Web,Toys,Small Business,North,4,0,0,2.01,No,Yes,Yes,18-04-2025,,One-Time Fee,CMP871,13,0
SELL20754,Web,Toys,Small Business,North,19,17,1,1.51,Yes,No,No,18-02-2025,11-04-2025,One-Time Fee,CMP947,1,0.89
SELL20755,Mobile Web,Electronics,Individual,East,7,0,0,3.43,No,No,Yes,18-02-2025,,One-Time Fee,CMP653,21,0
SELL20756,App,Home,Enterprise,East,2,1,0,3.24,No,No,Yes,10-04-2025,,Stored Value,CMP568,33,0.5
SELL20757,Web,Books,Small Business,West,1,1,1,3.58,No,No,Yes,13-02-2025,16-03-2025,One-Time Fee,CMP155,6,1
SELL20758,Mobile Web,Fashion,Individual,South,1,1,1,2.41,No,No,No,20-04-2025,14-04-2025,One-Time Fee,CMP296,36,1
SELL20759,App,Electronics,Enterprise,North,17,10,1,2.14,Yes,No,No,06-03-2025,12-03-2025,Subscription,CMP737,9,0.59
SELL20760,App,Home,Small Business,East,8,0,1,3.67,No,No,No,04-04-2025,14-03-2025,One-Time Fee,CMP945,34,0
SELL20761,App,Home,Small Business,South,17,13,1,1.11,No,No,Yes,20-02-2025,29-04-2025,Subscription,CMP501,10,0.76
SELL20762,Web,Fashion,Individual,East,4,2,1,2.18,No,No,No,27-04-2025,07-04-2025,One-Time Fee,CMP916,25,0.5
SELL20763,App,Electronics,Enterprise,South,2,0,0,3.29,Yes,Yes,No,07-02-2025,,One-Time Fee,CMP443,9,0
SELL20764,Mobile Web,Home,Individual,South,19,19,1,2.98,No,Yes,Yes,22-04-2025,23-02-2025,Stored Value,CMP926,7,1
SELL20765,App,Fashion,Individual,East,16,6,1,4.48,No,Yes,Yes,03-02-2025,14-03-2025,Stored Value,CMP995,32,0.38
SELL20766,Mobile Web,Fashion,Enterprise,East,15,14,1,1.66,Yes,Yes,No,26-02-2025,26-04-2025,Subscription,CMP405,28,0.93
SELL20767,Web,Books,Small Business,West,3,1,0,4.02,Yes,No,No,26-02-2025,,Stored Value,CMP724,24,0.33
SELL20768,App,Books,Individual,South,4,3,1,3.76,No,Yes,No,22-03-2025,25-02-2025,Stored Value,CMP818,28,0.75
SELL20769,Mobile Web,Electronics,Individual,South,10,10,0,1.79,No,Yes,No,01-04-2025,,Subscription,CMP482,8,1
SELL20770,App,Books,Small Business,North,13,5,0,4.6,Yes,Yes,Yes,23-03-2025,,Subscription,CMP418,32,0.38
SELL20771,Mobile Web,Books,Individual,East,11,2,1,3.28,No,Yes,No,02-03-2025,21-03-2025,Stored Value,CMP662,12,0.18
SELL20772,App,Books,Small Business,South,2,1,1,3.51,No,Yes,Yes,28-04-2025,03-04-2025,Subscription,CMP512,9,0.5
SELL20773,Mobile Web,Books,Small Business,East,7,4,1,3.29,Yes,Yes,Yes,19-03-2025,29-03-2025,Stored Value,CMP439,9,0.57
SELL20774,Web,Books,Individual,North,13,0,0,2.57,No,No,Yes,09-02-2025,,Stored Value,CMP231,4,0
SELL20775,Web,Home,Enterprise,North,4,0,0,2.62,Yes,No,Yes,30-01-2025,,One-Time Fee,CMP617,22,0
SELL20776,App,Fashion,Enterprise,West,3,3,1,2.56,Yes,No,Yes,31-03-2025,10-02-2025,Subscription,CMP125,27,1
SELL20777,App,Home,Small Business,West,17,10,1,3.02,Yes,No,Yes,02-02-2025,01-03-2025,Stored Value,CMP717,5,0.59
SELL20778,Web,Books,Enterprise,West,2,2,1,4.46,No,Yes,Yes,12-03-2025,03-02-2025,Stored Value,CMP802,14,1
SELL20779,Web,Electronics,Individual,West,11,1,1,4.29,Yes,Yes,Yes,09-02-2025,15-04-2025,One-Time Fee,CMP701,36,0.09
SELL20780,Mobile Web,Electronics,Individual,East,19,13,1,2.58,No,No,No,21-03-2025,16-04-2025,Subscription,CMP611,7,0.68
SELL20781,Mobile Web,Home,Individual,West,3,3,1,2.59,Yes,No,Yes,28-02-2025,24-03-2025,Subscription,CMP842,22,1
SELL20782,Web,Books,Individual,South,15,1,1,1.69,Yes,No,Yes,22-02-2025,18-03-2025,Subscription,CMP466,31,0.07
